"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Terriglobus roseus" "Terriglobus" "Acidobacteriia" "Acidobacteria" "Terriglobus roseus"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Verrucomicrobia bacterium 13_1_20CM_3_54_17" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium 13_1_20CM_3_54_17"
"ncbi" "Ralstonia insidiosa" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia insidiosa"
"ncbi" "Bradyrhizobium oligotrophicum S58" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium oligotrophicum S58"
"ncbi" "Sorangium cellulosum" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum"
"ncbi" "Collimonas arenae" "Collimonas" "Betaproteobacteria" "Proteobacteria" "Collimonas arenae"
"ncbi" "Collimonas fungivorans Ter331" "Collimonas" "Betaproteobacteria" "Proteobacteria" "Collimonas fungivorans Ter331"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Mycobacterium szulgai" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium szulgai"
"ncbi" "Hyphomicrobium sp. MC1" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria" "Hyphomicrobium sp. MC1"
"ncbi" "Bradyrhizobium japonicum" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium japonicum"
"ncbi" "Rhodoplanes sp. Z2-YC6860" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria" "Rhodoplanes sp. Z2-YC6860"
"ncbi" "Bradyrhizobium japonicum" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium japonicum"
"ncbi" "Aurantimonas manganoxydans SI85-9A1" "Aurantimonas" "Alphaproteobacteria" "Proteobacteria" "Aurantimonas manganoxydans SI85-9A1"
"ncbi" "Bradyrhizobium manausense" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium manausense"
"ncbi" "Rhodopseudomonas palustris TIE-1" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris TIE-1"
"ncbi" "Bradyrhizobium paxllaeri" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium paxllaeri"
"ncbi" "Mesorhizobium sp. LC103" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. LC103"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Granulicella mallensis MP5ACTX8" "Granulicella" "Acidobacteriia" "Acidobacteria" "Granulicella mallensis MP5ACTX8"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Massilia sp. BSC265" "Massilia" "Betaproteobacteria" "Proteobacteria" "Massilia sp. BSC265"
"ncbi" "Chromobacterium violaceum" "Chromobacterium" "Betaproteobacteria" "Proteobacteria" "Chromobacterium violaceum"
"ncbi" "Opitutus terrae PB90-1" "Opitutus" "Opitutae" "Verrucomicrobia" "Opitutus terrae PB90-1"
"ncbi" "Candidatus Solibacter usitatus Ellin6076" "Candidatus Solibacter" "Solibacteres" "Acidobacteria" "Candidatus Solibacter usitatus Ellin6076"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Frateuria sp. Soil773" "Frateuria" "Gammaproteobacteria" "Proteobacteria" "Frateuria sp. Soil773"
"ncbi" "uncultured bacterium" NA NA NA "uncultured bacterium"
"ncbi" "Burkholderia sp. ST111" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. ST111"
"ncbi" "Mycobacterium marinum M" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium marinum M"
"ncbi" "Burkholderia terrae BS001" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia terrae BS001"
"ncbi" "Burkholderia sp. K24" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. K24"
"ncbi" "Pseudolabrys sp. Root1462" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria" "Pseudolabrys sp. Root1462"
"ncbi" "Bosea sp. LC85" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. LC85"
"ncbi" "Devosia sp. LC5" "Devosia" "Alphaproteobacteria" "Proteobacteria" "Devosia sp. LC5"
"ncbi" "Sideroxydans lithotrophicus ES-1" "Sideroxydans" "Betaproteobacteria" "Proteobacteria" "Sideroxydans lithotrophicus ES-1"
"ncbi" "Pseudomonas stutzeri" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas stutzeri"
"ncbi" "Candidatus Accumulibacter sp. SK-12" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-12"
"ncbi" "Candidatus Nitrospira nitrificans" "Nitrospira" "Nitrospira" "Nitrospirae" "Candidatus Nitrospira nitrificans"
"ncbi" "Rhodanobacter sp. Root179" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter sp. Root179"
"ncbi" "Candidatus Desulfofervidus auxilii" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria" "Candidatus Desulfofervidus auxilii"
"ncbi" "Halothiobacillus sp. LS2" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria" "Halothiobacillus sp. LS2"
"ncbi" "Pleurocapsa sp. PCC 7327" "Pleurocapsa" NA "Cyanobacteria" "Pleurocapsa sp. PCC 7327"
"ncbi" "uncultured microorganism" NA NA NA "uncultured microorganism"
"ncbi" "Betaproteobacteria bacterium SG8_39" NA "Betaproteobacteria" "Proteobacteria" "Betaproteobacteria bacterium SG8_39"
"ncbi" "Opitutaceae bacterium TAV5" NA "Opitutae" "Verrucomicrobia" "Opitutaceae bacterium TAV5"
"ncbi" "Candidatus Accumulibacter sp. SK-02" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-02"
"ncbi" "Rhodanobacter sp. Root480" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter sp. Root480"
"ncbi" "uncultured bacterium BAL3" NA NA NA "uncultured bacterium BAL3"
"ncbi" "Ferriphaselus amnicola" "Ferriphaselus" "Betaproteobacteria" "Proteobacteria" "Ferriphaselus amnicola"
"ncbi" "Methylomonas methanica MC09" "Methylomonas" "Gammaproteobacteria" "Proteobacteria" "Methylomonas methanica MC09"
"ncbi" "uncultured microorganism" NA NA NA "uncultured microorganism"
"ncbi" "Gemmatimonas sp. SM23_52" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas sp. SM23_52"
"ncbi" "Geoalkalibacter subterraneus" "Geoalkalibacter" "Deltaproteobacteria" "Proteobacteria" "Geoalkalibacter subterraneus"
"ncbi" "Candidatus Contendobacter odensis Run_B_J11" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria" "Candidatus Contendobacter odensis Run_B_J11"
"ncbi" "Candidatus Magnetomorum sp. HK-1" "Candidatus Magnetomorum" "Deltaproteobacteria" "Proteobacteria" "Candidatus Magnetomorum sp. HK-1"
"ncbi" "Azoarcus sp. KH32C" "Azoarcus" "Betaproteobacteria" "Proteobacteria" "Azoarcus sp. KH32C"
"ncbi" "Alicycliphilus denitrificans K601" "Alicycliphilus" "Betaproteobacteria" "Proteobacteria" "Alicycliphilus denitrificans K601"
"ncbi" "Gemmatimonas aurantiaca T-27" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas aurantiaca T-27"
"ncbi" "delta proteobacterium NaphS2" NA "Deltaproteobacteria" "Proteobacteria" "delta proteobacterium NaphS2"
"ncbi" "Rhodanobacter denitrificans" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria" "Rhodanobacter denitrificans"
"ncbi" "Candidatus Accumulibacter sp. SK-01" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-01"
"ncbi" "Candidatus Accumulibacter sp. SK-11" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-11"
"ncbi" "Thiotrichales bacterium SG8_50" NA "Gammaproteobacteria" "Proteobacteria" "Thiotrichales bacterium SG8_50"
"ncbi" "Methylophilus sp. TWE2" "Methylophilus" "Betaproteobacteria" "Proteobacteria" "Methylophilus sp. TWE2"
"ncbi" "Caldilinea aerophila DSM 14535 = NBRC 104270" "Caldilinea" "Caldilineae" "Chloroflexi" "Caldilinea aerophila DSM 14535 = NBRC 104270"
"ncbi" "Candidatus Kuenenia stuttgartiensis" "Candidatus Kuenenia" "Planctomycetia" "Planctomycetes" "Candidatus Kuenenia stuttgartiensis"
"ncbi" "Propionivibrio sp. S1" "Propionivibrio" "Betaproteobacteria" "Proteobacteria" "Propionivibrio sp. S1"
"ncbi" "Geobacter metallireducens GS-15" "Geobacter" "Deltaproteobacteria" "Proteobacteria" "Geobacter metallireducens GS-15"
"ncbi" "Candidatus Accumulibacter sp. SK-02" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria" "Candidatus Accumulibacter sp. SK-02"
"ncbi" "Paenibacillus thiaminolyticus" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus thiaminolyticus"
"ncbi" "Paenibacillus jilunlii" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus jilunlii"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Clostridium sp. MLG480" "Clostridium" "Clostridia" "Firmicutes" "Clostridium sp. MLG480"
"ncbi" "Clostridium sp. MLG856-1" "Clostridium" "Clostridia" "Firmicutes" "Clostridium sp. MLG856-1"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "Enterococcus faecium" "Enterococcus" "Bacilli" "Firmicutes" "Enterococcus faecium"
"ncbi" "uncultured organism CA878" NA NA NA "uncultured organism CA878"
"ncbi" "Kibdelosporangium phytohabitans" "Kibdelosporangium" "Actinobacteria" "Actinobacteria" "Kibdelosporangium phytohabitans"
"ncbi" "Streptomyces sp. WAC1420" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. WAC1420"
"ncbi" "Actinoplanes sp. ATCC 53533" "Actinoplanes" "Actinobacteria" "Actinobacteria" "Actinoplanes sp. ATCC 53533"
"ncbi" "Frankia sp. EAN1pec" "Frankia" "Actinobacteria" "Actinobacteria" "Frankia sp. EAN1pec"
"ncbi" "Ktedonobacter racemifer DSM 44963" "Ktedonobacter" "Ktedonobacteria" "Chloroflexi" "Ktedonobacter racemifer DSM 44963"
"ncbi" "Oxobacter pfennigii" "Oxobacter" "Clostridia" "Firmicutes" "Oxobacter pfennigii"
"ncbi" "Gordonia terrae" "Gordonia" "Actinobacteria" "Actinobacteria" "Gordonia terrae"
"ncbi" "Kibdelosporangium sp. MJ126-NF4" "Kibdelosporangium" "Actinobacteria" "Actinobacteria" "Kibdelosporangium sp. MJ126-NF4"
"ncbi" "Streptomyces sp. MUSC164" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. MUSC164"
"ncbi" "Smithella sp. F21" "Smithella" "Deltaproteobacteria" "Proteobacteria" "Smithella sp. F21"
"ncbi" "Methylobacterium populi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium populi"
"ncbi" "Streptomyces sp. NRRL B-1568" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. NRRL B-1568"
"ncbi" "Mycobacterium xenopi 4042" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium xenopi 4042"
"ncbi" "Mycobacterium sp. 852002-51163_SCH5372311" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. 852002-51163_SCH5372311"
"ncbi" "Streptomyces sp. WAC1438" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. WAC1438"
"ncbi" "Streptomyces sp. WAC1420" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces sp. WAC1420"
"ncbi" "Streptomyces lincolnensis" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces lincolnensis"
"ncbi" "Frankia sp. EAN1pec" "Frankia" "Actinobacteria" "Actinobacteria" "Frankia sp. EAN1pec"
"ncbi" "Streptomyces toyocaensis" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces toyocaensis"
"ncbi" "Streptomyces niveus NCIMB 11891" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces niveus NCIMB 11891"
"ncbi" "Mycobacterium abscessus" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium abscessus"
"ncbi" "Rhodoplanes sp. Z2-YC6860" "Rhodoplanes" "Alphaproteobacteria" "Proteobacteria" "Rhodoplanes sp. Z2-YC6860"
"ncbi" "uncultured organism CA37" NA NA NA "uncultured organism CA37"
"ncbi" "Desulfitobacterium hafniense" "Desulfitobacterium" "Clostridia" "Firmicutes" "Desulfitobacterium hafniense"
"ncbi" "Dyella japonica A8" "Dyella" "Gammaproteobacteria" "Proteobacteria" "Dyella japonica A8"
"ncbi" "Mycobacterium sp. EPa45" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. EPa45"
"ncbi" "Burkholderia vietnamiensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia vietnamiensis"
"ncbi" "Brevibacillus sp. OK042" "Brevibacillus" "Bacilli" "Firmicutes" "Brevibacillus sp. OK042"
"ncbi" "Acidobacterium capsulatum ATCC 51196" "Acidobacterium" "Acidobacteriia" "Acidobacteria" "Acidobacterium capsulatum ATCC 51196"
"ncbi" "Tepidibacillus sp. HK-1" "Tepidibacillus" "Bacilli" "Firmicutes" "Tepidibacillus sp. HK-1"
"ncbi" "Formivibrio citricus" "Formivibrio" "Betaproteobacteria" "Proteobacteria" "Formivibrio citricus"
"ncbi" "Nitrospirae bacterium GWD2_57_9" NA NA "Nitrospirae" "Nitrospirae bacterium GWD2_57_9"
"ncbi" "Armatimonadetes bacterium RBG_16_58_9" NA NA "Armatimonadetes" "Armatimonadetes bacterium RBG_16_58_9"
"ncbi" "Nitrospirae bacterium 13_1_40CM_4_62_6" NA NA "Nitrospirae" "Nitrospirae bacterium 13_1_40CM_4_62_6"
"ncbi" "Candidatus Koribacter versatilis Ellin345" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria" "Candidatus Koribacter versatilis Ellin345"
"ncbi" "Verrucomicrobia bacterium SCN 57-15" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium SCN 57-15"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11"
"ncbi" "Candidatus Edwardsbacteria bacterium RifOxyC12_full_54_24" NA NA "Candidatus Edwardsbacteria" "Candidatus Edwardsbacteria bacterium RifOxyC12_full_54_24"
"ncbi" "Planctomycetes bacterium GWF2_50_10" NA NA "Planctomycetes" "Planctomycetes bacterium GWF2_50_10"
"ncbi" "Candidatus Marinimicrobia bacterium CG1_02_48_14" NA NA "Candidatus Marinimicrobia" "Candidatus Marinimicrobia bacterium CG1_02_48_14"
"ncbi" "Nitrobacter hamburgensis X14" "Nitrobacter" "Alphaproteobacteria" "Proteobacteria" "Nitrobacter hamburgensis X14"
"ncbi" "Bradyrhizobium sp. BR 10245" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. BR 10245"
"ncbi" "Paracoccus sp. 228" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus sp. 228"
"ncbi" "Mycobacterium vanbaalenii PYR-1" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium vanbaalenii PYR-1"
"ncbi" "Mycobacterium intracellulare ATCC 13950" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium intracellulare ATCC 13950"
"ncbi" "Bradyrhizobium erythrophlei" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium erythrophlei"
"ncbi" "Sphingobium sp. MI1205" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium sp. MI1205"
"ncbi" "Mesorhizobium sp. LSJC280B00" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. LSJC280B00"
"ncbi" "Alicycliphilus denitrificans K601" "Alicycliphilus" "Betaproteobacteria" "Proteobacteria" "Alicycliphilus denitrificans K601"
"ncbi" "Afipia sp. 1NLS2" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. 1NLS2"
"ncbi" "Lautropia sp. SCN 70-15" "Lautropia" "Betaproteobacteria" "Proteobacteria" "Lautropia sp. SCN 70-15"
"ncbi" "Mesorhizobium ciceri biovar biserrulae WSM1271" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium ciceri biovar biserrulae WSM1271"
"ncbi" "Janthinobacterium sp. HH01" "Janthinobacterium" "Betaproteobacteria" "Proteobacteria" "Janthinobacterium sp. HH01"
"ncbi" "Rhizobium sp. AAP116" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. AAP116"
"ncbi" "Mycobacterium sp. Root265" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. Root265"
"ncbi" "Acetobacteraceae bacterium AT-5844" NA "Alphaproteobacteria" "Proteobacteria" "Acetobacteraceae bacterium AT-5844"
"ncbi" "Blastochloris viridis" "Blastochloris" "Alphaproteobacteria" "Proteobacteria" "Blastochloris viridis"
"ncbi" "Rhizobium sp. LPU83" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. LPU83"
"ncbi" "Sphingomonadales bacterium RIFCSPHIGHO2_01_FULL_65_20" NA "Alphaproteobacteria" "Proteobacteria" "Sphingomonadales bacterium RIFCSPHIGHO2_01_FULL_65_20"
"ncbi" "Acidiphilium cryptum JF-5" "Acidiphilium" "Alphaproteobacteria" "Proteobacteria" "Acidiphilium cryptum JF-5"
"ncbi" "Lysobacter concretionis Ko07 = DSM 16239" "Lysobacter" "Gammaproteobacteria" "Proteobacteria" "Lysobacter concretionis Ko07 = DSM 16239"
"ncbi" "Methyloceanibacter methanicus" "Methyloceanibacter" "Alphaproteobacteria" "Proteobacteria" "Methyloceanibacter methanicus"
"ncbi" "Phenylobacterium zucineum HLK1" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium zucineum HLK1"
"ncbi" "Azotobacter chroococcum NCIMB 8003" "Azotobacter" "Gammaproteobacteria" "Proteobacteria" "Azotobacter chroococcum NCIMB 8003"
"ncbi" "Burkholderia sp. ST111" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. ST111"
"ncbi" "Comamonas testosteroni" "Comamonas" "Betaproteobacteria" "Proteobacteria" "Comamonas testosteroni"
"ncbi" "Mesorhizobium sp. Root102" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. Root102"
"ncbi" "Bradyrhizobium erythrophlei" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium erythrophlei"
"ncbi" "Neorhizobium galegae bv. orientalis" "Neorhizobium" "Alphaproteobacteria" "Proteobacteria" "Neorhizobium galegae bv. orientalis"
"ncbi" "Herbaspirillum seropedicae SmR1" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum seropedicae SmR1"
"ncbi" "Mycobacterium gilvum PYR-GCK" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium gilvum PYR-GCK"
"ncbi" "Bradyrhizobium valentinum" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium valentinum"
"ncbi" "Candidatus Muproteobacteria bacterium RBG_16_60_9" NA "Candidatus Muproteobacteria" "Proteobacteria" "Candidatus Muproteobacteria bacterium RBG_16_60_9"
"ncbi" "Bordetella hinzii" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella hinzii"
"ncbi" "Lautropia sp. SCN 69-89" "Lautropia" "Betaproteobacteria" "Proteobacteria" "Lautropia sp. SCN 69-89"
"ncbi" "Mesorhizobium muleiense" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium muleiense"
"ncbi" "Sphingopyxis sp. Root154" "Sphingopyxis" "Alphaproteobacteria" "Proteobacteria" "Sphingopyxis sp. Root154"
"ncbi" "Burkholderia sp. OLGA172" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. OLGA172"
"ncbi" "Mesorhizobium alhagi CCNWXJ12-2" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium alhagi CCNWXJ12-2"
"ncbi" "Burkholderia vietnamiensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia vietnamiensis"
"ncbi" "Bradyrhizobium manausense" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium manausense"
"ncbi" "Microbulbifer yueqingensis" "Microbulbifer" "Gammaproteobacteria" "Proteobacteria" "Microbulbifer yueqingensis"
"ncbi" "Mesorhizobium loti" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium loti"
"ncbi" "Crenobacter luteus" "Crenobacter" "Betaproteobacteria" "Proteobacteria" "Crenobacter luteus"
"ncbi" "Shewanella denitrificans OS217" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella denitrificans OS217"
"ncbi" "Mesorhizobium loti" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium loti"
"ncbi" "Rhizobium sp. Root1220" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. Root1220"
"ncbi" "Luteibacter sp. UNCMF366Tsu5.1" "Luteibacter" "Gammaproteobacteria" "Proteobacteria" "Luteibacter sp. UNCMF366Tsu5.1"
"ncbi" "Herbaspirillum sp. GW103" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum sp. GW103"
"ncbi" "Variovorax paradoxus B4" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax paradoxus B4"
"ncbi" "Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_69_31" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_69_31"
"ncbi" "Ralstonia pickettii 12D" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia pickettii 12D"
"ncbi" "Aminobacter aminovorans" "Aminobacter" "Alphaproteobacteria" "Proteobacteria" "Aminobacter aminovorans"
"ncbi" "Bradyrhizobium sp. LMTR 3" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. LMTR 3"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12"
"ncbi" "Microvirga vignae" "Microvirga" "Alphaproteobacteria" "Proteobacteria" "Microvirga vignae"
"ncbi" "Afipia broomeae ATCC 49717" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia broomeae ATCC 49717"
"ncbi" "Ramlibacter sp. Leaf400" "Ramlibacter" "Betaproteobacteria" "Proteobacteria" "Ramlibacter sp. Leaf400"
"ncbi" "Rubrivivax sp. SCN 70-15" "Rubrivivax" "Betaproteobacteria" "Proteobacteria" "Rubrivivax sp. SCN 70-15"
"ncbi" "Acidovorax wautersii" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax wautersii"
"ncbi" "Streptomyces purpurogeneiscleroticus" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces purpurogeneiscleroticus"
"ncbi" "Rhizobium grahamii CCGE 502" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium grahamii CCGE 502"
"ncbi" "Mycobacterium cosmeticum" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium cosmeticum"
"ncbi" "Phenylobacterium sp. SCN 69-14" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium sp. SCN 69-14"
"ncbi" "Methylobacterium populi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria" "Methylobacterium populi"
