"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Bordetella ansorpii" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella ansorpii"
"ncbi" "Variovorax paradoxus B4" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax paradoxus B4"
"ncbi" "Pseudomonas syringae pv. glycinea str. B076" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas syringae pv. glycinea str. B076"
"ncbi" "Paraburkholderia telluris" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia telluris"
"ncbi" "Burkholderia megalochromosomata" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Burkholderia megalochromosomata"
"ncbi" "Asticcacaulis sp. YBE204" "Asticcacaulis" "Alphaproteobacteria" "Proteobacteria" "Asticcacaulis sp. YBE204"
"ncbi" "Ralstonia solanacearum" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia solanacearum"
"ncbi" "Herbaspirillum seropedicae SmR1" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum seropedicae SmR1"
"ncbi" "Burkholderia diffusa" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia diffusa"
"ncbi" "Shewanella sp. MR-4" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella sp. MR-4"
"ncbi" "Rubrivivax gelatinosus IL144" "Rubrivivax" "Betaproteobacteria" "Proteobacteria" "Rubrivivax gelatinosus IL144"
"ncbi" "Candidatus Burkholderia kirkii UZHbot1" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Candidatus Burkholderia kirkii UZHbot1"
"ncbi" "Pseudomonas stutzeri" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas stutzeri"
"ncbi" "Acidovorax citrulli AAC00-1" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax citrulli AAC00-1"
"ncbi" "Cronobacter sakazakii SP291" "Cronobacter" "Gammaproteobacteria" "Proteobacteria" "Cronobacter sakazakii SP291"
"ncbi" "Burkholderia vietnamiensis G4" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia vietnamiensis G4"
"ncbi" "Aureimonas ureilytica" "Aureimonas" "Alphaproteobacteria" "Proteobacteria" "Aureimonas ureilytica"
"ncbi" "Burkholderia ubonensis" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis"
"ncbi" "Pseudomonas psychrotolerans" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas psychrotolerans"
"ncbi" "Thiocapsa marina 5811" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria" "Thiocapsa marina 5811"
"ncbi" "Serratia liquefaciens ATCC 27592" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia liquefaciens ATCC 27592"
"ncbi" "Pseudomonas sp. GM60" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. GM60"
"ncbi" "Sphingomonas sp. TDK1" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. TDK1"
"ncbi" "Sphingobium ummariense RL-3" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium ummariense RL-3"
"ncbi" "Methylibium sp. T29" "Methylibium" "Betaproteobacteria" "Proteobacteria" "Methylibium sp. T29"
"ncbi" "Sphingomonas taxi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas taxi"
"ncbi" "Bordetella bronchiseptica" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella bronchiseptica"
"ncbi" "Pseudomonas sp. L10.10" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. L10.10"
"ncbi" "Thiobacillus denitrificans ATCC 25259" "Thiobacillus" "Betaproteobacteria" "Proteobacteria" "Thiobacillus denitrificans ATCC 25259"
"ncbi" "Sphingomonas sp. Leaf9" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf9"
"ncbi" "Acidovorax sp. RAC01" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. RAC01"
"ncbi" "Massilia sp. Root351" "Massilia" "Betaproteobacteria" "Proteobacteria" "Massilia sp. Root351"
"ncbi" "Sphingomonas sp. Leaf5" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf5"
"ncbi" "Novosphingobium barchaimii" "Novosphingobium" "Alphaproteobacteria" "Proteobacteria" "Novosphingobium barchaimii"
"ncbi" "Erwinia mallotivora" "Erwinia" "Gammaproteobacteria" "Proteobacteria" "Erwinia mallotivora"
"ncbi" "Shewanella sp. YQH10" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella sp. YQH10"
"ncbi" "Stenotrophomonas maltophilia 5BA-I-2" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia 5BA-I-2"
"ncbi" "Pandoraea thiooxydans" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea thiooxydans"
"ncbi" "Pantoea sp. At-9b" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea sp. At-9b"
"ncbi" "Sinorhizobium meliloti GR4" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium meliloti GR4"
"ncbi" "Pseudomonas stutzeri KOS6" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas stutzeri KOS6"
"ncbi" "Sphingobium cloacae" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium cloacae"
"ncbi" "Burkholderia sp. LMG 29319" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29319"
"ncbi" "Cystobacter fuscus DSM 2262" "Cystobacter" "Deltaproteobacteria" "Proteobacteria" "Cystobacter fuscus DSM 2262"
"ncbi" "Legionella massiliensis" "Legionella" "Gammaproteobacteria" "Proteobacteria" "Legionella massiliensis"
"ncbi" "Sinorhizobium saheli" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium saheli"
"ncbi" "Arenimonas malthae CC-JY-1" "Arenimonas" "Gammaproteobacteria" "Proteobacteria" "Arenimonas malthae CC-JY-1"
"ncbi" "Sphingomonas sp. Ag1" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Ag1"
"ncbi" "Curvibacter putative symbiont of Hydra magnipapillata" "Curvibacter" "Betaproteobacteria" "Proteobacteria" "Curvibacter putative symbiont of Hydra magnipapillata"
"ncbi" "Thauera aminoaromatica S2" "Thauera" "Betaproteobacteria" "Proteobacteria" "Thauera aminoaromatica S2"
"ncbi" "Burkholderia sp. YI23" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. YI23"
"ncbi" "Ralstonia insidiosa" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia insidiosa"
"ncbi" "Pragia fontium" "Pragia" "Gammaproteobacteria" "Proteobacteria" "Pragia fontium"
"ncbi" "Sphingobium cloacae" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium cloacae"
"ncbi" "Acidovorax citrulli AAC00-1" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax citrulli AAC00-1"
"ncbi" "Celeribacter indicus" "Celeribacter" "Alphaproteobacteria" "Proteobacteria" "Celeribacter indicus"
"ncbi" "Burkholderia glathei PML1(12)" NA NA NA "Burkholderia glathei PML1(12)"
"ncbi" "Pseudomonas fluorescens HK44" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas fluorescens HK44"
"ncbi" "Stenotrophomonas rhizophila" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas rhizophila"
"ncbi" "Sphingobium sp. TCM1" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium sp. TCM1"
"ncbi" "Achromobacter sp. LC458" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter sp. LC458"
"ncbi" "Acidovorax sp. 12322-1" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. 12322-1"
"ncbi" "Pseudomonas denitrificans ATCC 13867" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas denitrificans ATCC 13867"
"ncbi" "Pseudomonas sp. M47T1" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. M47T1"
"ncbi" "Ralstonia mannitolilytica" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia mannitolilytica"
"ncbi" "Pseudomonas sp. 21" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. 21"
"ncbi" "Enterobacter lignolyticus" "Enterobacter" "Gammaproteobacteria" "Proteobacteria" "Enterobacter lignolyticus"
"ncbi" "Caulobacter sp. AP07" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. AP07"
"ncbi" "Janthinobacterium sp. Marseille" "Janthinobacterium" "Betaproteobacteria" "Proteobacteria" "Janthinobacterium sp. Marseille"
"ncbi" "Xanthomonas sacchari" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas sacchari"
"ncbi" "Variovorax paradoxus" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax paradoxus"
"ncbi" "Shewanella piezotolerans WP3" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella piezotolerans WP3"
"ncbi" "Desulfovibrio gigas DSM 1382 = ATCC 19364" "Desulfovibrio" "Deltaproteobacteria" "Proteobacteria" "Desulfovibrio gigas DSM 1382 = ATCC 19364"
"ncbi" "Shewanella sediminis HAW-EB3" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella sediminis HAW-EB3"
"ncbi" "Serratia marcescens" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia marcescens"
"ncbi" "Alteromonas macleodii AltDE1" "Alteromonas" "Gammaproteobacteria" "Proteobacteria" "Alteromonas macleodii AltDE1"
"ncbi" "Burkholderia sp. RPE64" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. RPE64"
"ncbi" "Candidatus Burkholderia verschuerenii" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Candidatus Burkholderia verschuerenii"
"ncbi" "Pseudomonas putida LS46" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida LS46"
"ncbi" "Dickeya dadantii Ech586" "Dickeya" "Gammaproteobacteria" "Proteobacteria" "Dickeya dadantii Ech586"
"ncbi" "Achromobacter sp. 2789STDY5608633" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter sp. 2789STDY5608633"
"ncbi" "Parvibaculum lavamentivorans DS-1" "Parvibaculum" "Alphaproteobacteria" "Proteobacteria" "Parvibaculum lavamentivorans DS-1"
"ncbi" "Sphingomonas sp. Leaf10" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf10"
"ncbi" "Pararhizobium polonicum" "Pararhizobium" "Alphaproteobacteria" "Proteobacteria" "Pararhizobium polonicum"
"ncbi" "Stenotrophomonas maltophilia" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia"
"ncbi" "Aeromonas veronii B565" "Aeromonas" "Gammaproteobacteria" "Proteobacteria" "Aeromonas veronii B565"
"ncbi" "Bordetella holmesii ATCC 51541" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella holmesii ATCC 51541"
"ncbi" "Achromobacter xylosoxidans NBRC 15126 = ATCC 27061" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter xylosoxidans NBRC 15126 = ATCC 27061"
"ncbi" "Opitutaceae bacterium TSB47" NA "Opitutae" "Verrucomicrobia" "Opitutaceae bacterium TSB47"
"ncbi" NA NA NA NA NA
"ncbi" "Pseudomonas sp. DSM 29166" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. DSM 29166"
"ncbi" "Burkholderia cepacia JBK9" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cepacia JBK9"
"ncbi" "Hoeflea sp. BAL378" "Hoeflea" "Alphaproteobacteria" "Proteobacteria" "Hoeflea sp. BAL378"
"ncbi" "Caulobacter crescentus CB15" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter crescentus CB15"
"ncbi" "Rhodopseudomonas palustris BisB18" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris BisB18"
"ncbi" "Cupriavidus gilardii CR3" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus gilardii CR3"
"ncbi" "Pandoraea vervacti" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea vervacti"
"ncbi" "Caulobacter sp. Root656" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root656"
"ncbi" "Delftia sp. Cs1-4" "Delftia" "Betaproteobacteria" "Proteobacteria" "Delftia sp. Cs1-4"
"ncbi" "Herbaspirillum sp. GW103" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum sp. GW103"
"ncbi" "Ensifer adhaerens" "Ensifer" "Alphaproteobacteria" "Proteobacteria" "Ensifer adhaerens"
"ncbi" "Stenotrophomonas maltophilia" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas maltophilia"
"ncbi" "Steroidobacter denitrificans" "Steroidobacter" "Gammaproteobacteria" "Proteobacteria" "Steroidobacter denitrificans"
"ncbi" "Stenotrophomonas rhizophila" "Stenotrophomonas" "Gammaproteobacteria" "Proteobacteria" "Stenotrophomonas rhizophila"
"ncbi" "Pseudomonas sp. TKP" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. TKP"
"ncbi" "Rhizobium sp. LC145" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. LC145"
"ncbi" "Asticcacaulis sp. AC466" "Asticcacaulis" "Alphaproteobacteria" "Proteobacteria" "Asticcacaulis sp. AC466"
"ncbi" "Pantoea sp. YR343" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea sp. YR343"
"ncbi" "Sphingobium herbicidovorans NBRC 16415" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium herbicidovorans NBRC 16415"
"ncbi" "Pseudomonas sp. EGD-AK9" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. EGD-AK9"
"ncbi" "Variovorax paradoxus S110" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax paradoxus S110"
"ncbi" "Paraburkholderia terrestris" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia terrestris"
"ncbi" "Pantoea sp. 3.5.1" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea sp. 3.5.1"
"ncbi" "Pseudomonas oryzihabitans" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas oryzihabitans"
"ncbi" "Pannonibacter phragmitetus" "Pannonibacter" "Alphaproteobacteria" "Proteobacteria" "Pannonibacter phragmitetus"
"ncbi" "Acinetobacter haemolyticus CIP 64.3" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter haemolyticus CIP 64.3"
"ncbi" "Sphingomonas sp. SRS2" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. SRS2"
"ncbi" "Brenneria goodwinii" "Brenneria" "Gammaproteobacteria" "Proteobacteria" "Brenneria goodwinii"
"ncbi" "Burkholderia sp. LMG 29316" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29316"
"ncbi" "Aeromonas veronii" "Aeromonas" "Gammaproteobacteria" "Proteobacteria" "Aeromonas veronii"
"ncbi" "Marichromatium purpuratum 984" "Marichromatium" "Gammaproteobacteria" "Proteobacteria" "Marichromatium purpuratum 984"
"ncbi" "Methylocella silvestris BL2" "Methylocella" "Alphaproteobacteria" "Proteobacteria" "Methylocella silvestris BL2"
"ncbi" "Rhizobium sp. Leaf386" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. Leaf386"
"ncbi" "Pseudomonas sp. RIT357" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. RIT357"
"ncbi" "Jannaschia seosinensis" "Jannaschia" "Alphaproteobacteria" "Proteobacteria" "Jannaschia seosinensis"
"ncbi" "Tardiphaga robiniae" "Tardiphaga" "Alphaproteobacteria" "Proteobacteria" "Tardiphaga robiniae"
"ncbi" "Pseudomonas entomophila L48" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas entomophila L48"
"ncbi" "Hyphomicrobium sp. SCN 65-11" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria" "Hyphomicrobium sp. SCN 65-11"
"ncbi" "Bradyrhizobium sp. LMTR 3" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. LMTR 3"
"ncbi" "Mesorhizobium alhagi CCNWXJ12-2" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium alhagi CCNWXJ12-2"
"ncbi" "Streptomyces thermoautotrophicus" "Streptomyces" "Actinobacteria" "Actinobacteria" "Streptomyces thermoautotrophicus"
"ncbi" "Paenibacillus elgii" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus elgii"
"ncbi" "Chloroflexus aggregans DSM 9485" "Chloroflexus" "Chloroflexia" "Chloroflexi" "Chloroflexus aggregans DSM 9485"
"ncbi" "Nocardioides sp. Root122" "Nocardioides" "Actinobacteria" "Actinobacteria" "Nocardioides sp. Root122"
"ncbi" "Dehalogenimonas lykanthroporepellens BL-DC-9" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi" "Dehalogenimonas lykanthroporepellens BL-DC-9"
"ncbi" "Nocardioides sp. JS614" "Nocardioides" "Actinobacteria" "Actinobacteria" "Nocardioides sp. JS614"
"ncbi" "Sorangium cellulosum" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum"
"ncbi" "Peptococcaceae bacterium CEB3" NA "Clostridia" "Firmicutes" "Peptococcaceae bacterium CEB3"
"ncbi" "Pseudonocardia dioxanivorans CB1190" "Pseudonocardia" "Actinobacteria" "Actinobacteria" "Pseudonocardia dioxanivorans CB1190"
"ncbi" "Nocardioides dokdonensis FR1436" "Nocardioides" "Actinobacteria" "Actinobacteria" "Nocardioides dokdonensis FR1436"
"ncbi" "Chloroherpeton thalassium ATCC 35110" "Chloroherpeton" "Chlorobia" "Chlorobi" "Chloroherpeton thalassium ATCC 35110"
"ncbi" "Chloroflexi bacterium OLB15" NA NA "Chloroflexi" "Chloroflexi bacterium OLB15"
"ncbi" "Sorangium cellulosum So0157-2" "Sorangium" "Deltaproteobacteria" "Proteobacteria" "Sorangium cellulosum So0157-2"
"ncbi" "Pimelobacter simplex" "Pimelobacter" "Actinobacteria" "Actinobacteria" "Pimelobacter simplex"
"ncbi" "Chloroflexi bacterium OLB13" NA NA "Chloroflexi" "Chloroflexi bacterium OLB13"
"ncbi" "Ardenticatena" "Ardenticatena" "Ardenticatenia" "Chloroflexi" "Ardenticatena"
"ncbi" "Rhodopirellula europaea 6C" "Rhodopirellula" "Planctomycetia" "Planctomycetes" "Rhodopirellula europaea 6C"
"ncbi" "Caldilinea aerophila DSM 14535 = NBRC 104270" "Caldilinea" "Caldilineae" "Chloroflexi" "Caldilinea aerophila DSM 14535 = NBRC 104270"
"ncbi" "Bacillus thuringiensis MC28" "Bacillus" "Bacilli" "Firmicutes" "Bacillus thuringiensis MC28"
"ncbi" "Paenibacillus sp. MSt1" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus sp. MSt1"
"ncbi" "Chloroflexus aurantiacus J-10-fl" "Chloroflexus" "Chloroflexia" "Chloroflexi" "Chloroflexus aurantiacus J-10-fl"
"ncbi" "Dehalogenimonas alkenigignens" "Dehalogenimonas" "Dehalococcoidia" "Chloroflexi" "Dehalogenimonas alkenigignens"
"ncbi" "Nocardioides sp. Leaf285" "Nocardioides" "Actinobacteria" "Actinobacteria" "Nocardioides sp. Leaf285"
"ncbi" "Paenibacillus sp. A3" "Paenibacillus" "Bacilli" "Firmicutes" "Paenibacillus sp. A3"
"ncbi" "Candidatus Nitrososphaera gargensis Ga9.2" "Nitrososphaera" "Nitrososphaeria" "Thaumarchaeota" "Candidatus Nitrososphaera gargensis Ga9.2"
"ncbi" "Mycobacterium sp. 1554424.7" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. 1554424.7"
"ncbi" "Afipia sp. P52-10" "Afipia" "Alphaproteobacteria" "Proteobacteria" "Afipia sp. P52-10"
"ncbi" "Rhodopseudomonas sp. AAP120" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas sp. AAP120"
"ncbi" "Bradyrhizobium erythrophlei" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium erythrophlei"
"ncbi" "Methylococcus capsulatus str. Bath" "Methylococcus" "Gammaproteobacteria" "Proteobacteria" "Methylococcus capsulatus str. Bath"
"ncbi" "Rhizobium sp. CF080" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. CF080"
"ncbi" "Labrenzia alba" "Labrenzia" "Alphaproteobacteria" "Proteobacteria" "Labrenzia alba"
"ncbi" "Mesorhizobium sp. LSJC280B00" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. LSJC280B00"
"ncbi" "Bradyrhizobium diazoefficiens" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium diazoefficiens"
"ncbi" "Phenylobacterium zucineum HLK1" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria" "Phenylobacterium zucineum HLK1"
"ncbi" "Mycobacterium sp. E2699" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. E2699"
"ncbi" "Mycobacterium sp. 1164966.3" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. 1164966.3"
"ncbi" "Bosea sp. DSM 18164" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. DSM 18164"
"ncbi" "Bradyrhizobium sp. cf659" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium sp. cf659"
"ncbi" "Acidiphilium sp. PM" "Acidiphilium" "Alphaproteobacteria" "Proteobacteria" "Acidiphilium sp. PM"
"ncbi" "Bradyrhizobium icense" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria" "Bradyrhizobium icense"
"ncbi" "Burkholderia phytofirmans PsJN" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia phytofirmans PsJN"
"ncbi" "Sphingomonas sp. S17" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. S17"
"ncbi" "Sinorhizobium medicae WSM419" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium medicae WSM419"
"ncbi" "Pseudomonas sp. Chol1" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. Chol1"
"ncbi" "Sphingomonas sp. WHSC-8" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. WHSC-8"
"ncbi" "Pseudoxanthomonas sp. Root65" "Pseudoxanthomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudoxanthomonas sp. Root65"
"ncbi" "Aggregatibacter sp. oral taxon 458 str. W10330" "Aggregatibacter" "Gammaproteobacteria" "Proteobacteria" "Aggregatibacter sp. oral taxon 458 str. W10330"
"ncbi" "Acidithiobacillales bacterium SG8_45" NA "Acidithiobacillia" "Proteobacteria" "Acidithiobacillales bacterium SG8_45"
"ncbi" "Labrenzia aggregata" "Labrenzia" "Alphaproteobacteria" "Proteobacteria" "Labrenzia aggregata"
"ncbi" "Comamonas testosteroni" "Comamonas" "Betaproteobacteria" "Proteobacteria" "Comamonas testosteroni"
"ncbi" "Herbaspirillum sp. YR522" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum sp. YR522"
"ncbi" "Thioalkalivibrio sp. K90mix" "Thioalkalivibrio" "Gammaproteobacteria" "Proteobacteria" "Thioalkalivibrio sp. K90mix"
"ncbi" "Mycobacterium sp. 1245801.1" "Mycobacterium" "Actinobacteria" "Actinobacteria" "Mycobacterium sp. 1245801.1"
"ncbi" "Rhodospirillales bacterium 69-11" NA "Alphaproteobacteria" "Proteobacteria" "Rhodospirillales bacterium 69-11"
